$ID,$ID_NAME,Icon,Link_Collections,Link_Cubes,Link_Maps,Link_Maps_Exploration,Link_Materials,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Link_Target,Name,Price,Tradability,Type
18007,R_TSP02_101,icon_item_weapon_misc3,,,,,"[{""Item"": 18007, ""Quantity"": 1}, {""Item"": 251101, ""Quantity"": 1}, {""Item"": 251101, ""Quantity"": 1}, {""Item"": 251101, ""Quantity"": 1}]",,[18007],,252101,Recipe - メディーナパイク,0,TTTT,23
18008,R_TSP02_102,icon_item_weapon_misc3,[642069],,,,"[{""Item"": 18008, ""Quantity"": 1}, {""Item"": 645171, ""Quantity"": 10}, {""Item"": 645446, ""Quantity"": 15}]",,[18008],,252102,Recipe - プリパルチザン,0,TTTT,23
18010,R_TSP02_104,icon_item_weapon_misc3,[642078],,,,"[{""Item"": 18010, ""Quantity"": 1}, {""Item"": 251104, ""Quantity"": 1}, {""Item"": 645550, ""Quantity"": 20}]",,[18010],,252104,Recipe - エントラパルチザン,0,TTTT,23
18011,R_TSP02_105,icon_item_weapon_misc3,[642090],,,,"[{""Item"": 18011, ""Quantity"": 1}, {""Item"": 251103, ""Quantity"": 1}, {""Item"": 645479, ""Quantity"": 15}]",,[18011],,252105,Recipe - ガリントライデント,0,TTTT,23
18013,R_TSP02_107,icon_item_weapon_misc3,,,,,"[{""Item"": 18013, ""Quantity"": 1}, {""Item"": 645561, ""Quantity"": 18}]",,[18013],,252107,Recipe - パインコーンパイク,0,TTTT,23
18015,R_TSP03_101,icon_item_weapon_misc4,,,,,"[{""Item"": 18015, ""Quantity"": 1}, {""Item"": 252104, ""Quantity"": 1}, {""Item"": 645313, ""Quantity"": 2}]",,[18015],,253101,Recipe - トラクシア,0,TTTT,23
18017,R_TSP03_103,icon_item_weapon_misc4,,,,,"[{""Item"": 18017, ""Quantity"": 1}, {""Item"": 252102, ""Quantity"": 1}, {""Item"": 645402, ""Quantity"": 27}, {""Item"": 649204, ""Quantity"": 2}]",,[18017],,253103,Recipe - ライデカ,0,TTTT,23
18018,R_TSP04_101,icon_item_weapon_misc5,,,,,"[{""Item"": 18018, ""Quantity"": 1}, {""Item"": 649211, ""Quantity"": 50}, {""Item"": 644007, ""Quantity"": 1}]",,[18018],,254101,Recipe - フレイムパイク,0,TTTT,23
18023,R_TSP01_108,icon_item_weapon_misc1,,,,,"[{""Item"": 18023, ""Quantity"": 1}, {""Item"": 251103, ""Quantity"": 1}, {""Item"": 251103, ""Quantity"": 1}]",,[18023],,251108,Recipe - ロイヤルトライデント,0,TTTT,23
18024,R_TSP01_109,icon_item_weapon_misc1,,,,,"[{""Item"": 18024, ""Quantity"": 1}, {""Item"": 645386, ""Quantity"": 3}, {""Item"": 645616, ""Quantity"": 6}]",,[18024],,251109,Recipe - バトルフォーク,0,TTTT,23
18025,R_TSP01_110,icon_item_weapon_misc1,,,,,"[{""Item"": 18025, ""Quantity"": 1}, {""Item"": 645641, ""Quantity"": 3}, {""Item"": 645645, ""Quantity"": 1}]",,[18025],,251110,Recipe - ハルバード,0,TTTT,23
18030,R_TSP02_114,icon_item_weapon_misc3,,,,,"[{""Item"": 18030, ""Quantity"": 1}, {""Item"": 645191, ""Quantity"": 7}]",,[18030],,252114,Recipe - エサンチウパイク,0,TTTT,23
18031,R_TSP02_115,icon_item_weapon_misc3,,,,,"[{""Item"": 18031, ""Quantity"": 1}, {""Item"": 645177, ""Quantity"": 7}]",,[18031],,252115,Recipe - クラッグパイク,0,TTTT,23
18032,R_TSP02_116,icon_item_weapon_misc3,,,,,"[{""Item"": 18032, ""Quantity"": 1}, {""Item"": 645213, ""Quantity"": 28}]",,[18032],,252116,Recipe - フィルグリムパイク,0,TTTT,23
18033,R_TSP02_117,icon_item_weapon_misc3,,,,,"[{""Item"": 18033, ""Quantity"": 1}, {""Item"": 645481, ""Quantity"": 20}]",,[18033],,252117,Recipe - イストラパイク,0,TTTT,23
18034,R_TSP04_103,icon_item_weapon_misc5,,"[642902, 642908, 642920]",,,"[{""Item"": 18034, ""Quantity"": 1}, {""Item"": 649004, ""Quantity"": 2}, {""Item"": 649217, ""Quantity"": 1}, {""Item"": 649216, ""Quantity"": 1}, {""Item"": 649207, ""Quantity"": 1}]",,[18034],,254103,Recipe - エレメンツ,0,TTTT,23
18035,R_TSP01_112,icon_item_weapon_misc1,,,,,"[{""Item"": 18035, ""Quantity"": 1}, {""Item"": 645657, ""Quantity"": 7}, {""Item"": 645579, ""Quantity"": 2}]",,[18035],,251112,Recipe - デーモンパイク,0,TTTT,23
18036,R_TSP01_113,icon_item_weapon_misc1,,,,,"[{""Item"": 18036, ""Quantity"": 1}, {""Item"": 645700, ""Quantity"": 7}, {""Item"": 645696, ""Quantity"": 2}]",,[18036],,251113,Recipe - スーペリアデーモンパイク,0,TTTT,23
18037,R_TSP03_106,icon_item_weapon_misc4,,,,,"[{""Item"": 18037, ""Quantity"": 1}, {""Item"": 645329, ""Quantity"": 2}, {""Item"": 645208, ""Quantity"": 84}, {""Item"": 645595, ""Quantity"": 12}]",,[18037],,253106,Recipe - クリップル,0,TTTT,23
18042,R_TSP03_107,icon_item_weapon_misc4,,"[642911, 642919]",,,"[{""Item"": 18042, ""Quantity"": 1}, {""Item"": 645202, ""Quantity"": 74}, {""Item"": 645205, ""Quantity"": 6}]",,[18042],,253107,Recipe - セイモスパイク,0,TTTT,23
18049,R_TSP03_109,icon_item_weapon_misc4,,"[642903, 642920]",,,"[{""Item"": 18049, ""Quantity"": 1}, {""Item"": 645560, ""Quantity"": 11}, {""Item"": 645616, ""Quantity"": 18}]",,[18049],,253109,Recipe - マガスパイク,0,TTTT,23
18052,R_TSP04_107,icon_item_weapon_misc5,,"[642906, 642920]",,,"[{""Item"": 18052, ""Quantity"": 1}, {""Item"": 645560, ""Quantity"": 14}, {""Item"": 645613, ""Quantity"": 34}, {""Item"": 645597, ""Quantity"": 12}]",,[18052],,254107,Recipe - カタコムパイク,0,TTTT,23
18053,R_TSP02_125,icon_item_weapon_misc3,,,,,"[{""Item"": 18053, ""Quantity"": 1}, {""Item"": 645651, ""Quantity"": 10}, {""Item"": 645652, ""Quantity"": 3}]",,[18053],,252125,Recipe - デュリスデーモンパイク,0,TTTT,23
18054,R_TSP02_126,icon_item_weapon_misc3,,,,,"[{""Item"": 18054, ""Quantity"": 1}, {""Item"": 645807, ""Quantity"": 4}, {""Item"": 645802, ""Quantity"": 8}, {""Item"": 645805, ""Quantity"": 2}]",,[18054],,252126,Recipe - ホーリーパルチザン,0,TTTT,23
18055,R_TSP02_127,icon_item_weapon_misc3,,"[642906, 642902, 642921]",,,"[{""Item"": 18055, ""Quantity"": 1}, {""Item"": 645641, ""Quantity"": 10}, {""Item"": 645694, ""Quantity"": 4}, {""Item"": 649010, ""Quantity"": 3}, {""Item"": 645650, ""Quantity"": 2}]",,[18055],,252127,Recipe - ヘルスデーモンパイク,0,TTTT,23
18059,R_TSP04_109,icon_item_weapon_misc5,,,,,"[{""Item"": 18059, ""Quantity"": 1}, {""Item"": 251101, ""Quantity"": 1}, {""Item"": 645651, ""Quantity"": 246}]",,[18059],,254109,Recipe - ラバーカップ,0,TTTT,23
18060,R_TSP03_115,icon_item_weapon_misc4,,"[642914, 642924, 642925]",,,"[{""Item"": 18060, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 1}, {""Item"": 649009, ""Quantity"": 25}, {""Item"": 649010, ""Quantity"": 25}, {""Item"": 649011, ""Quantity"": 25}]",,"[18060, 40009]",,253115,Recipe - セクメット,0,TTTT,23
18061,R_TSP04_111,icon_item_weapon_misc5,,"[642924, 642925]",,,"[{""Item"": 18061, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649015, ""Quantity"": 15}, {""Item"": 646026, ""Quantity"": 60}, {""Item"": 646024, ""Quantity"": 12}]",,[18061],,254111,Recipe - リガードホーンパイク,0,TTTT,23
18062,R_TSP04_119,icon_item_weapon_misc5,,,,,"[{""Item"": 18062, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649026, ""Quantity"": 30}, {""Item"": 649025, ""Quantity"": 150}, {""Item"": 646054, ""Quantity"": 193}]",,[18062],,254119,Recipe - マシニオスパイク,0,TTTT,23
19001,R_RAP01_101,icon_item_weapon_misc1,,,,,"[{""Item"": 19001, ""Quantity"": 1}, {""Item"": 645593, ""Quantity"": 24}]",,[19001],,311101,Recipe - レイピア,0,TTTT,23
19002,R_RAP01_102,icon_item_weapon_misc1,,,,,"[{""Item"": 19002, ""Quantity"": 1}, {""Item"": 645616, ""Quantity"": 4}, {""Item"": 645126, ""Quantity"": 12}]",,[19002],,311102,Recipe - スーペリアレイピア,0,TTTT,23
19005,R_RAP02_102,icon_item_weapon_misc3,,,,,"[{""Item"": 19005, ""Quantity"": 1}, {""Item"": 311101, ""Quantity"": 1}, {""Item"": 311101, ""Quantity"": 1}]",,[19005],,312102,Recipe - シャープレイピア,0,TTTT,23
19006,R_RAP03_101,icon_item_weapon_misc4,[642108],,,,"[{""Item"": 19006, ""Quantity"": 1}, {""Item"": 645611, ""Quantity"": 56}, {""Item"": 645481, ""Quantity"": 15}, {""Item"": 645485, ""Quantity"": 2}]",,[19006],,313101,Recipe - デュエリスト,0,TTTT,23
19007,R_RAP04_101,icon_item_weapon_misc5,[642115],,,,"[{""Item"": 19007, ""Quantity"": 1}, {""Item"": 649004, ""Quantity"": 3}, {""Item"": 649201, ""Quantity"": 12}, {""Item"": 645540, ""Quantity"": 22}, {""Item"": 640068, ""Quantity"": 5}]",,[19007],,314101,Recipe - ベニエル,0,TTTT,23
19008,R_RAP01_104,icon_item_weapon_misc1,,,,,"[{""Item"": 19008, ""Quantity"": 1}, {""Item"": 645614, ""Quantity"": 9}]",,[19008],,311104,Recipe - エペ,0,TTTT,23
19009,R_RAP01_105,icon_item_weapon_misc1,,,,,"[{""Item"": 19009, ""Quantity"": 1}, {""Item"": 645649, ""Quantity"": 3}, {""Item"": 645651, ""Quantity"": 5}]",,[19009],,311105,Recipe - デュアルレイピア,0,TTTT,23
19010,R_RAP01_106,icon_item_weapon_misc1,,,,,"[{""Item"": 19010, ""Quantity"": 1}, {""Item"": 645700, ""Quantity"": 11}, {""Item"": 645699, ""Quantity"": 8}]",,[19010],,311106,Recipe - スーペリアデュアルレイピア,0,TTTT,23
19011,R_RAP03_102,icon_item_weapon_misc4,,,,,"[{""Item"": 19011, ""Quantity"": 1}, {""Item"": 649004, ""Quantity"": 1}, {""Item"": 645670, ""Quantity"": 12}, {""Item"": 645216, ""Quantity"": 40}]",,[19011],,313102,Recipe - スパーダ,0,TTTT,23
19015,R_RAP03_103,icon_item_weapon_misc4,,"[642903, 642920]",,,"[{""Item"": 19015, ""Quantity"": 1}, {""Item"": 645611, ""Quantity"": 37}, {""Item"": 645193, ""Quantity"": 2}]",,[19015],,313103,Recipe - マガスレイピア,0,TTTT,23
19018,R_RAP04_103,icon_item_weapon_misc5,,"[642906, 642920]",,,"[{""Item"": 19018, ""Quantity"": 1}, {""Item"": 649004, ""Quantity"": 1}, {""Item"": 645615, ""Quantity"": 2}, {""Item"": 645591, ""Quantity"": 22}]",,[19018],,314103,Recipe - カタコムレイピア,0,TTTT,23
19019,R_RAP02_106,icon_item_weapon_misc3,,,,,"[{""Item"": 19019, ""Quantity"": 1}, {""Item"": 645662, ""Quantity"": 4}, {""Item"": 645670, ""Quantity"": 2}]",,[19019],,312106,Recipe - コロエペ,0,TTTT,23
19020,R_RAP02_107,icon_item_weapon_misc3,,,,,"[{""Item"": 19020, ""Quantity"": 1}, {""Item"": 645807, ""Quantity"": 4}, {""Item"": 645803, ""Quantity"": 6}, {""Item"": 645806, ""Quantity"": 2}]",,[19020],,312107,Recipe - アーティデュアルレイピア,0,TTTT,23
19021,R_RAP02_108,icon_item_weapon_misc3,,"[642906, 642906, 642902, 642921]",,,"[{""Item"": 19021, ""Quantity"": 1}, {""Item"": 640131, ""Quantity"": 17}, {""Item"": 645694, ""Quantity"": 4}, {""Item"": 649011, ""Quantity"": 3}, {""Item"": 645650, ""Quantity"": 2}]",,[19021],,312108,Recipe - スラーケデュアルレイピア,0,TTTT,23
19022,R_RAP03_305,icon_item_weapon_misc4,,"[642914, 642924, 642925]",,,"[{""Item"": 19022, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 1}, {""Item"": 649009, ""Quantity"": 25}, {""Item"": 649010, ""Quantity"": 25}, {""Item"": 649011, ""Quantity"": 25}]",,"[19022, 40017]",,313305,Recipe - エルガレイピア,0,TTTT,23
19023,R_RAP04_106,icon_item_weapon_misc5,,"[642924, 642925]",,,"[{""Item"": 19023, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649015, ""Quantity"": 15}, {""Item"": 646008, ""Quantity"": 36}, {""Item"": 646026, ""Quantity"": 36}]",,[19023],,314106,Recipe - ブラックホーン,0,TTTT,23
19024,R_RAP04_112,icon_item_weapon_misc5,,,,,"[{""Item"": 19024, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649026, ""Quantity"": 30}, {""Item"": 649025, ""Quantity"": 150}, {""Item"": 646055, ""Quantity"": 107}]",,[19024],,314112,Recipe - マシニオスレイピア,0,TTTT,23
20001,R_PST01_101,icon_item_weapon_misc1,,,,,"[{""Item"": 20001, ""Quantity"": 1}, {""Item"": 645208, ""Quantity"": 18}]",,[20001],,301101,Recipe - リボルバー,0,TTTT,23
20002,R_PST01_102,icon_item_weapon_misc1,,,,,"[{""Item"": 20002, ""Quantity"": 1}, {""Item"": 645386, ""Quantity"": 10}, {""Item"": 645559, ""Quantity"": 3}]",,[20002],,301102,Recipe - スナップハンス,0,TTTT,23
20003,R_PST02_103,icon_item_weapon_misc3,,,,,"[{""Item"": 20003, ""Quantity"": 1}, {""Item"": 301101, ""Quantity"": 1}, {""Item"": 301102, ""Quantity"": 1}, {""Item"": 645386, ""Quantity"": 13}]",,[20003],,302103,Recipe - ハンドガン,0,TTTT,23
20004,R_PST04_101,icon_item_weapon_misc5,,"[642906, 642920]",,,"[{""Item"": 20004, ""Quantity"": 1}, {""Item"": 645595, ""Quantity"": 26}, {""Item"": 649207, ""Quantity"": 1}, {""Item"": 645257, ""Quantity"": 4}]",,[20004],,304101,Recipe - マナマナ,0,TTTT,23
20005,R_PST02_104,icon_item_weapon_misc3,,,,,"[{""Item"": 20005, ""Quantity"": 1}]",,[20005],,302104,Recipe - イストラリボルバー,0,TTTT,23
20006,R_PST01_103,icon_item_weapon_misc1,,,,,"[{""Item"": 20006, ""Quantity"": 1}]",,[20006],,301103,Recipe - ロングピストル,0,TTTT,23
20007,R_PST01_105,icon_item_weapon_misc1,,,,,"[{""Item"": 20007, ""Quantity"": 1}, {""Item"": 645649, ""Quantity"": 4}]",,[20007],,301105,Recipe - ロイヤルピストル,0,TTTT,23
20008,R_PST01_106,icon_item_weapon_misc1,,,,,"[{""Item"": 20008, ""Quantity"": 1}, {""Item"": 645670, ""Quantity"": 1}]",,[20008],,301106,Recipe - スーペリアロイヤルピストル,0,TTTT,23
20009,R_PST02_109,icon_item_weapon_misc3,,,,,"[{""Item"": 20009, ""Quantity"": 1}, {""Item"": 640131, ""Quantity"": 17}, {""Item"": 645694, ""Quantity"": 4}, {""Item"": 649011, ""Quantity"": 3}, {""Item"": 645648, ""Quantity"": 5}]",,[20009],,302109,Recipe - テブリンリボルバー,0,TTTT,23
20010,R_PST02_105,icon_item_weapon_misc3,,"[642906, 642902, 642921]",,,"[{""Item"": 20010, ""Quantity"": 1}, {""Item"": 640131, ""Quantity"": 17}, {""Item"": 645694, ""Quantity"": 4}, {""Item"": 649011, ""Quantity"": 3}, {""Item"": 645648, ""Quantity"": 5}]",,[20010],,302105,Recipe - ヴィニーリボルバー,0,TTTT,23
20011,R_PST03_101,icon_item_weapon_misc4,,"[642915, 642923, 642925]",,,"[{""Item"": 20011, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 1}, {""Item"": 649009, ""Quantity"": 25}, {""Item"": 649010, ""Quantity"": 25}, {""Item"": 649011, ""Quantity"": 25}]",,"[20011, 40012]",,303101,Recipe - ダブルスタック,0,TTTT,23
20012,R_PST04_104,icon_item_weapon_misc5,,"[642923, 642925]",,,"[{""Item"": 20012, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649015, ""Quantity"": 15}, {""Item"": 646032, ""Quantity"": 57}, {""Item"": 646013, ""Quantity"": 15}]",,[20012],,304104,Recipe - アスパナリボルバー,0,TTTT,23
20013,R_PST04_110,icon_item_weapon_misc5,,,,,"[{""Item"": 20013, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649026, ""Quantity"": 30}, {""Item"": 649025, ""Quantity"": 150}, {""Item"": 646060, ""Quantity"": 86}]",,[20013],,304110,Recipe - マシニオスピストル,0,TTTT,23
21001,R_MUS01_101,icon_item_weapon_misc1,,,,,"[{""Item"": 21001, ""Quantity"": 1}, {""Item"": 645465, ""Quantity"": 22}]",,[21001],,331001,Recipe - マスケット,0,TTTT,23
21002,R_MUS01_102,icon_item_weapon_misc1,,,,,"[{""Item"": 21002, ""Quantity"": 1}, {""Item"": 645678, ""Quantity"": 9}, {""Item"": 645676, ""Quantity"": 5}]",,[21002],,331002,Recipe - スーペリアマスケット,0,TTTT,23
21003,R_MUS03_101,icon_item_weapon_misc4,,,,,"[{""Item"": 21003, ""Quantity"": 1}, {""Item"": 645694, ""Quantity"": 1}, {""Item"": 645652, ""Quantity"": 22}, {""Item"": 640042, ""Quantity"": 1}]",,[21003],,333101,Recipe - フィニッシャー,0,TTTT,23
21004,R_MUS02_101,icon_item_weapon_misc3,,,,,"[{""Item"": 21004, ""Quantity"": 1}, {""Item"": 645654, ""Quantity"": 4}, {""Item"": 645671, ""Quantity"": 2}]",,[21004],,332001,Recipe - ファイアマスケット,0,TTTT,23
21005,R_MUS02_102,icon_item_weapon_misc3,,,,,"[{""Item"": 21005, ""Quantity"": 1}, {""Item"": 645808, ""Quantity"": 4}, {""Item"": 645803, ""Quantity"": 2}, {""Item"": 645804, ""Quantity"": 6}]",,[21005],,332002,Recipe - エキマスケット,0,TTTT,23
21006,R_MUS02_103,icon_item_weapon_misc3,,"[642906, 642906, 642902, 642921]",,,"[{""Item"": 21006, ""Quantity"": 1}, {""Item"": 640131, ""Quantity"": 17}, {""Item"": 645694, ""Quantity"": 4}, {""Item"": 649011, ""Quantity"": 3}, {""Item"": 645648, ""Quantity"": 5}]",,[21006],,332003,Recipe - ヴィニーマスケット,0,TTTT,23
21007,R_MUS03_104,icon_item_weapon_misc4,,"[642915, 642923, 642925]",,,"[{""Item"": 21007, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 1}, {""Item"": 649009, ""Quantity"": 25}, {""Item"": 649010, ""Quantity"": 25}, {""Item"": 649011, ""Quantity"": 25}]",,"[21007, 40013]",,333104,Recipe - ドラグーンパイパー,0,TTTT,23
21008,R_MUS04_103,icon_item_weapon_misc5,,"[642923, 642925]",,,"[{""Item"": 21008, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649015, ""Quantity"": 15}, {""Item"": 646036, ""Quantity"": 54}, {""Item"": 646022, ""Quantity"": 18}]",,[21008],,334103,Recipe - エメンガードマスケット,0,TTTT,23
21009,R_MUS04_108,icon_item_weapon_misc5,,,,,"[{""Item"": 21009, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649026, ""Quantity"": 30}, {""Item"": 649025, ""Quantity"": 150}, {""Item"": 646057, ""Quantity"": 193}]",,[21009],,334108,Recipe - マシニオスマスケット,0,TTTT,23
30029,R_HAND01_108,icon_item_gloves_misc1,[642157],,,,"[{""Item"": 30029, ""Quantity"": 1}, {""Item"": 645163, ""Quantity"": 4}, {""Item"": 645161, ""Quantity"": 8}]",,[30029],,501108,Recipe - グリマグローブ,0,TTTT,23
30030,R_FOOT01_108,icon_item_boots_misc1,[642157],,,,"[{""Item"": 30030, ""Quantity"": 1}, {""Item"": 645163, ""Quantity"": 5}, {""Item"": 645225, ""Quantity"": 8}]",,[30030],,511108,Recipe - グリマブーツ,0,TTTT,23
30031,R_LEG01_108,icon_item_pants_misc1,"[642134, 642157]",,,,"[{""Item"": 30031, ""Quantity"": 1}, {""Item"": 645171, ""Quantity"": 16}]",,[30031],,521108,Recipe - グリマパンツ,0,TTTT,23
30032,R_TOP01_108,icon_item_shirts_misc1,"[642135, 642157]",,,,"[{""Item"": 30032, ""Quantity"": 1}, {""Item"": 645171, ""Quantity"": 8}, {""Item"": 645476, ""Quantity"": 1}]",,[30032],,531108,Recipe - グリマローブ,0,TTTT,23
30033,R_HAND01_109,icon_item_gloves_misc1,[642156],,,,"[{""Item"": 30033, ""Quantity"": 1}, {""Item"": 645432, ""Quantity"": 5}, {""Item"": 645246, ""Quantity"": 5}]",,[30033],,501109,Recipe - ヴェリスグローブ,0,TTTT,23
30034,R_FOOT01_109,icon_item_boots_misc1,[642156],,,,"[{""Item"": 30034, ""Quantity"": 1}, {""Item"": 645432, ""Quantity"": 9}]",,[30034],,511109,Recipe - ヴェリスブーツ,0,TTTT,23
30035,R_LEG01_109,icon_item_pants_misc1,[642156],,,,"[{""Item"": 30035, ""Quantity"": 1}, {""Item"": 645164, ""Quantity"": 2}]",,[30035],,521109,Recipe - ヴェリスパンツ,0,TTTT,23
30036,R_TOP01_109,icon_item_shirts_misc1,[642156],,,,"[{""Item"": 30036, ""Quantity"": 1}, {""Item"": 645173, ""Quantity"": 7}, {""Item"": 645164, ""Quantity"": 1}]",,[30036],,531109,Recipe - ヴェリスチュニック,0,TTTT,23
30037,R_HAND01_110,icon_item_gloves_misc1,,,,,"[{""Item"": 30037, ""Quantity"": 1}, {""Item"": 645432, ""Quantity"": 6}]",,[30037],,501110,Recipe - スケールグローブ,0,TTTT,23
30038,R_FOOT01_110,icon_item_boots_misc1,,,,,"[{""Item"": 30038, ""Quantity"": 1}, {""Item"": 645165, ""Quantity"": 8}]",,[30038],,511110,Recipe - スケールブーツ,0,TTTT,23
30039,R_LEG01_110,icon_item_pants_misc1,,,,,"[{""Item"": 30039, ""Quantity"": 1}, {""Item"": 645172, ""Quantity"": 12}]",,[30039],,521110,Recipe - スケールレギンス,0,TTTT,23
30040,R_TOP01_110,icon_item_shirts_misc1,[642137],,,,"[{""Item"": 30040, ""Quantity"": 1}, {""Item"": 645174, ""Quantity"": 6}]",,[30040],,531110,Recipe - スケールメイル,0,TTTT,23
30061,R_TOP02_102,icon_item_shirts_misc3,,,,,"[{""Item"": 30061, ""Quantity"": 1}, {""Item"": 645125, ""Quantity"": 6}, {""Item"": 645129, ""Quantity"": 2}]",,[30061],,532102,Recipe - ポクブーアーマー,0,TTTT,23
30062,R_FOOT02_101,icon_item_boots_misc3,[642159],,,,"[{""Item"": 30062, ""Quantity"": 1}, {""Item"": 645132, ""Quantity"": 5}, {""Item"": 645122, ""Quantity"": 7}]",,[30062],,512101,Recipe - カブラブーツ,0,TTTT,23
30063,R_TOP02_101,icon_item_shirts_misc3,[642159],,,,"[{""Item"": 30063, ""Quantity"": 1}, {""Item"": 645297, ""Quantity"": 4}, {""Item"": 645138, ""Quantity"": 2}, {""Item"": 645134, ""Quantity"": 2}]",,[30063],,532101,Recipe - クリムソンレザーアーマー,0,TTTT,23
30064,R_HAND02_101,icon_item_gloves_misc3,[642159],,,,"[{""Item"": 30064, ""Quantity"": 1}, {""Item"": 645306, ""Quantity"": 1}]",,[30064],,502101,Recipe - カーペンターグローブ,0,TTTT,23
30065,R_LEG02_103,icon_item_pants_misc3,,,,,"[{""Item"": 30065, ""Quantity"": 1}, {""Item"": 645134, ""Quantity"": 11}]",,[30065],,522103,Recipe - ターネットチェーンパンツ,0,TTTT,23
30066,R_TOP02_103,icon_item_shirts_misc3,,,,,"[{""Item"": 30066, ""Quantity"": 1}, {""Item"": 645142, ""Quantity"": 6}, {""Item"": 645453, ""Quantity"": 16}]",,[30066],,532103,Recipe - ターネットチェーンメイル,0,TTTT,23
30067,R_HAND02_104,icon_item_gloves_misc3,,,,,"[{""Item"": 30067, ""Quantity"": 1}, {""Item"": 645269, ""Quantity"": 1}]",,[30067],,502104,Recipe - ザリアレザーグローブ,0,TTTT,23
30068,R_FOOT02_104,icon_item_boots_misc3,,,,,"[{""Item"": 30068, ""Quantity"": 1}, {""Item"": 645430, ""Quantity"": 2}]",,[30068],,512104,Recipe - ザリアレザーブーツ,0,TTTT,23
30069,R_LEG02_104,icon_item_pants_misc3,,,,,"[{""Item"": 30069, ""Quantity"": 1}, {""Item"": 645430, ""Quantity"": 4}, {""Item"": 645341, ""Quantity"": 4}]",,[30069],,522104,Recipe - ザリアレザーパンツ,0,TTTT,23
30070,R_TOP02_104,icon_item_shirts_misc3,,,,,"[{""Item"": 30070, ""Quantity"": 1}, {""Item"": 645430, ""Quantity"": 4}, {""Item"": 645451, ""Quantity"": 3}]",,[30070],,532104,Recipe - ザリアレザーアーマー,0,TTTT,23
30071,R_HAND02_105,icon_item_gloves_misc3,,,,,"[{""Item"": 30071, ""Quantity"": 1}, {""Item"": 645159, ""Quantity"": 2}, {""Item"": 645153, ""Quantity"": 2}]",,[30071],,502105,Recipe - プロバグローブ,0,TTTT,23
30072,R_TOP02_105,icon_item_shirts_misc3,,,,,"[{""Item"": 30072, ""Quantity"": 1}, {""Item"": 645164, ""Quantity"": 4}, {""Item"": 645228, ""Quantity"": 3}, {""Item"": 645303, ""Quantity"": 1}]",,[30072],,532105,Recipe - プロバローブ,0,TTTT,23
