$ID,$ID_NAME,Icon,Link_Collections,Link_Cubes,Link_Materials,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Link_Target,Name,Price,Tradability,Type
12051,R_STF01_130,icon_item_weapon_misc1,,,"[{""Item"": {""$ID"": 12051, ""Url"": ""recipes"", ""$ID_NAME"": ""R_STF01_130"", ""Name"": ""Recipe - Snake Rod"", ""Icon"": ""icon_item_weapon_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645344, ""Url"": ""items"", ""$ID_NAME"": ""misc_Fisherman"", ""Name"": ""Fishing Rod"", ""Icon"": ""icon_item_fishingrod""}, ""Quantity"": 6}]","[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 41207, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Saltistter"", ""Name"": ""Saltistter"", ""Icon"": ""boss_saltistter""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 41223, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_mushwort"", ""Name"": ""Soggy Mushwort"", ""Icon"": ""boss_mushwort""}}, {""Map"": null, ""Chance"": 1.35, ""Monster"": {""$ID"": 41436, ""Url"": ""monsters"", ""$ID_NAME"": ""ellom"", ""Name"": ""Ellom"", ""Icon"": ""mon_ellom""}}, {""Map"": null, ""Chance"": 1.15, ""Monster"": {""$ID"": 58129, ""Url"": ""monsters"", ""$ID_NAME"": ""Sec_Sauga"", ""Name"": ""Sauga"", ""Icon"": ""mon_sauga_s""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 401681, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Fallen_Statue"", ""Name"": ""Corrupted"", ""Icon"": ""boss_fallen_statue""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 103003, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_honeypin_Q2"", ""Name"": ""Honeypin"", ""Icon"": ""boss_honeypin""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 400743, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_woodspirit_green"", ""Name"": ""Green Woodspirit"", ""Icon"": ""boss_woodspirit_green""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 450222, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Golem_gray"", ""Name"": ""Gray Golem"", ""Icon"": ""boss_golem""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57058, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Golem_Q1"", ""Name"": ""Golem"", ""Icon"": ""boss_golem""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57088, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_salamander_Q1"", ""Name"": ""Salamander"", ""Icon"": ""boss_salamander""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57101, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_werewolf_Q1"", ""Name"": ""Werewolf"", ""Icon"": ""boss_werewolf""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57120, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_golem_Gray_Q2"", ""Name"": ""Gray Golem"", ""Icon"": ""boss_golem""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57300, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Sequoia_blue_Q1"", ""Name"": ""Blue Sequoia"", ""Icon"": ""boss_sequoia_blue""}}]","[{""$ID"": 12051, ""Url"": ""recipes"", ""$ID_NAME"": ""R_STF01_130"", ""Name"": ""Recipe - Snake Rod"", ""Icon"": ""icon_item_weapon_misc1""}]",,"{""$ID"": 141130, ""Url"": ""equipment"", ""$ID_NAME"": ""STF01_130"", ""Name"": ""Snake Rod"", ""Icon"": ""mage_f_staff_magus_staff""}",Recipe - Snake Rod,0,1111,21
12052,R_STF01_131,icon_item_weapon_misc1,,,"[{""Item"": {""$ID"": 12052, ""Url"": ""recipes"", ""$ID_NAME"": ""R_STF01_131"", ""Name"": ""Recipe - Alter Rod"", ""Icon"": ""icon_item_weapon_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645202, ""Url"": ""items"", ""$ID_NAME"": ""misc_0086"", ""Name"": ""Desmodus Tooth"", ""Icon"": ""icon_item_tooth_yellow""}, ""Quantity"": 8}, {""Item"": {""$ID"": 645199, ""Url"": ""items"", ""$ID_NAME"": ""misc_0083"", ""Name"": ""Arma Thorn"", ""Icon"": ""icon_item_shorthorn""}, ""Quantity"": 9}]","[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57419, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Sparnashorn_Q2"", ""Name"": ""Sparnashorn"", ""Icon"": ""boss_sparnashorn""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57420, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_yonazolem_Q3"", ""Name"": ""Yonazolem"", ""Icon"": ""boss_yonazolem""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57422, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Velorchard_Q1"", ""Name"": ""Velorchard"", ""Icon"": ""boss_velorchard""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57444, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_glutton"", ""Name"": ""Glutton"", ""Icon"": ""boss_glutton""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57445, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_succubus"", ""Name"": ""Succubus"", ""Icon"": ""boss_succubus""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 41215, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_GiantWoodGoblin_red"", ""Name"": ""Giant Red Wood Goblin"", ""Icon"": ""boss_giantwoodgoblin_red""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 41247, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_werewolf"", ""Name"": ""Werewolf"", ""Icon"": ""boss_werewolf""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 41354, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Ironbaum"", ""Name"": ""Ironbaum"", ""Icon"": ""boss_ironbaum""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57418, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Hepatica_King_Q1"", ""Name"": ""King Liverwort"", ""Icon"": ""boss_hepatica_king""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 58037, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Rambandgad"", ""Name"": ""Lavenzard"", ""Icon"": ""boss_rambandgad""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 41243, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Rajapearl"", ""Name"": ""Rajapearl"", ""Icon"": ""boss_rajapearl""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57708, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Teraox_Q1"", ""Name"": ""Tetraox"", ""Icon"": ""boss_teraox""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 103040, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Rambandgad_Q1"", ""Name"": ""Lavenzard"", ""Icon"": ""boss_rambandgad""}}, {""Map"": null, ""Chance"": 1.35, ""Monster"": {""$ID"": 47401, ""Url"": ""monsters"", ""$ID_NAME"": ""wizards_marmotte"", ""Name"": ""Wizard Shaman Doll"", ""Icon"": ""mon_wizards_marmotte""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57056, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Gaigalas_Q1"", ""Name"": ""Gaigalas"", ""Icon"": ""boss_gaigalas""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57069, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Mushwort_Q1"", ""Name"": ""Mushwort"", ""Icon"": ""boss_mushwort""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57070, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Mushwort_Q2"", ""Name"": ""Mushwort"", ""Icon"": ""boss_mushwort""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57082, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_bearkaras_Q3"", ""Name"": ""Bearkaras"", ""Icon"": ""boss_bearkaras""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57294, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Carnivore_Q1"", ""Name"": ""Carnivore"", ""Icon"": ""boss_carnivore""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57296, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Reaverpede_Q2"", ""Name"": ""Reaverpede"", ""Icon"": ""boss_reaverpede""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57297, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_cactusvel_Q1"", ""Name"": ""Cactusvel"", ""Icon"": ""boss_cactusvel""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57298, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Merge_Q1"", ""Name"": ""Merge"", ""Icon"": ""boss_merge""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57299, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Ironbaum_Q1"", ""Name"": ""Ironbaum"", ""Icon"": ""boss_ironbaum""}}]","[{""$ID"": 12052, ""Url"": ""recipes"", ""$ID_NAME"": ""R_STF01_131"", ""Name"": ""Recipe - Alter Rod"", ""Icon"": ""icon_item_weapon_misc1""}]",,"{""$ID"": 141131, ""Url"": ""equipment"", ""$ID_NAME"": ""STF01_131"", ""Name"": ""Alter Rod"", ""Icon"": ""mage_f_staff_altar_staff""}",Recipe - Alter Rod,0,1111,21
12053,R_STF01_132,icon_item_weapon_misc1,,,"[{""Item"": {""$ID"": 12053, ""Url"": ""recipes"", ""$ID_NAME"": ""R_STF01_132"", ""Name"": ""Recipe - Nald Rod"", ""Icon"": ""icon_item_weapon_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645213, ""Url"": ""items"", ""$ID_NAME"": ""misc_0097"", ""Name"": ""Hook"", ""Icon"": ""icon_item_claw_01""}, ""Quantity"": 10}, {""Item"": {""$ID"": 645429, ""Url"": ""items"", ""$ID_NAME"": ""misc_Stoulet"", ""Name"": ""Stoulet Heart"", ""Icon"": ""item_icon_heart_red""}, ""Quantity"": 6}]","[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57425, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Fireload"", ""Name"": ""Fire Lord"", ""Icon"": ""boss_fireload""}}, {""Map"": null, ""Chance"": 1.35, ""Monster"": {""$ID"": 57462, ""Url"": ""monsters"", ""$ID_NAME"": ""FD_TerraNymph"", ""Name"": ""Terra Imp"", ""Icon"": ""mon_terranymph""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57563, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Glackuman_Q2"", ""Name"": ""Glackuman"", ""Icon"": ""boss_glackuman""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 41232, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_RingCrawler"", ""Name"": ""Linkroller"", ""Icon"": ""boss_ringcrawler""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57105, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Chapparition_Q3"", ""Name"": ""Chapparition"", ""Icon"": ""boss_chapparition""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57295, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Drapeliun_Q1"", ""Name"": ""Drapeliun"", ""Icon"": ""boss_drapeliun""}}]","[{""$ID"": 12053, ""Url"": ""recipes"", ""$ID_NAME"": ""R_STF01_132"", ""Name"": ""Recipe - Nald Rod"", ""Icon"": ""icon_item_weapon_misc1""}]",,"{""$ID"": 141132, ""Url"": ""equipment"", ""$ID_NAME"": ""STF01_132"", ""Name"": ""Nald Rod"", ""Icon"": ""mage_f_staff_gnarled_staff""}",Recipe - Nald Rod,0,1111,21
12054,R_STF01_133,icon_item_weapon_misc1,,,"[{""Item"": {""$ID"": 12054, ""Url"": ""recipes"", ""$ID_NAME"": ""R_STF01_133"", ""Name"": ""Recipe - Elder Rod"", ""Icon"": ""icon_item_weapon_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645579, ""Url"": ""items"", ""$ID_NAME"": ""misc_0161"", ""Name"": ""Harugal Bones"", ""Icon"": ""icon_item_bone""}, ""Quantity"": 10}]","[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57412, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Nuaelle"", ""Name"": ""Demon Lord Nuaele"", ""Icon"": ""boss_nuaelle""}}, {""Map"": null, ""Chance"": 1.35, ""Monster"": {""$ID"": 57449, ""Url"": ""monsters"", ""$ID_NAME"": ""Socket"", ""Name"": ""Socket"", ""Icon"": ""mon_socket""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 41376, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Gorgon"", ""Name"": ""Gorgon"", ""Icon"": ""boss_gorgon""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 47514, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Blud"", ""Name"": ""Demon Lord Blut"", ""Icon"": ""boss_blud""}}]","[{""$ID"": 12054, ""Url"": ""recipes"", ""$ID_NAME"": ""R_STF01_133"", ""Name"": ""Recipe - Elder Rod"", ""Icon"": ""icon_item_weapon_misc1""}]",,"{""$ID"": 141133, ""Url"": ""equipment"", ""$ID_NAME"": ""STF01_133"", ""Name"": ""Elder Rod"", ""Icon"": ""mage_f_staff_elder_staff""}",Recipe - Elder Rod,0,1111,21
12055,R_STF01_134,icon_item_weapon_misc1,,,"[{""Item"": {""$ID"": 12055, ""Url"": ""recipes"", ""$ID_NAME"": ""R_STF01_134"", ""Name"": ""Recipe - Meteor Rod"", ""Icon"": ""icon_item_weapon_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645614, ""Url"": ""items"", ""$ID_NAME"": ""misc_Minos1"", ""Name"": ""Minos Bones"", ""Icon"": ""icon_item_bone""}, ""Quantity"": 10}]","[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57373, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Devilglove_Q2"", ""Name"": ""Devilglove"", ""Icon"": ""boss_devilglove""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57421, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Teraox"", ""Name"": ""Tetraox"", ""Icon"": ""boss_teraox""}}, {""Map"": null, ""Chance"": 1.15, ""Monster"": {""$ID"": 57627, ""Url"": ""monsters"", ""$ID_NAME"": ""Lizardman_mage"", ""Name"": ""Lizardman Magician"", ""Icon"": ""mon_lizardman_mage""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 41386, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_GiantWoodGoblin"", ""Name"": ""Giant Wood Goblin"", ""Icon"": ""boss_giantwoodgoblin""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57567, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Taumas"", ""Name"": ""Taumas"", ""Icon"": ""boss_taumas""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57696, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_archon_Q4"", ""Name"": ""Archon"", ""Icon"": ""boss_archon""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57293, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Glackuman_Q1"", ""Name"": ""Glackuman"", ""Icon"": ""boss_glackuman""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57302, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Bebraspion_Q2"", ""Name"": ""Bebraspion"", ""Icon"": ""boss_bebraspion""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57312, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_stone_whale_Q2"", ""Name"": ""Stone Whale"", ""Icon"": ""boss_stone_whale""}}]","[{""$ID"": 12055, ""Url"": ""recipes"", ""$ID_NAME"": ""R_STF01_134"", ""Name"": ""Recipe - Meteor Rod"", ""Icon"": ""icon_item_weapon_misc1""}]",,"{""$ID"": 141134, ""Url"": ""equipment"", ""$ID_NAME"": ""STF01_134"", ""Name"": ""Meteor Rod"", ""Icon"": ""mage_f_staff_meteor_staff""}",Recipe - Meteor Rod,0,1111,21
12056,R_STF01_135,icon_item_weapon_misc1,,,"[{""Item"": {""$ID"": 12056, ""Url"": ""recipes"", ""$ID_NAME"": ""R_STF01_135"", ""Name"": ""Recipe - Ring Rod"", ""Icon"": ""icon_item_weapon_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645386, ""Url"": ""items"", ""$ID_NAME"": ""misc_Rambear"", ""Name"": ""Rambear Bones"", ""Icon"": ""icon_item_bone""}, ""Quantity"": 7}, {""Item"": {""$ID"": 645561, ""Url"": ""items"", ""$ID_NAME"": ""misc_0149"", ""Name"": ""Loftlem Debris"", ""Icon"": ""icon_item_misc_00006""}, ""Quantity"": 5}]","[{""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57588, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Gargoyle"", ""Name"": ""Gargoyle"", ""Icon"": ""boss_gargoyle""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57589, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_stonefroster"", ""Name"": ""Stone Froster"", ""Icon"": ""boss_stonefroster""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57590, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_ShadowGaoler_Q2"", ""Name"": ""Shadowgaler"", ""Icon"": ""boss_shadowgaoler""}}, {""Map"": null, ""Chance"": 1.15, ""Monster"": {""$ID"": 57655, ""Url"": ""monsters"", ""$ID_NAME"": ""Rambear_mage"", ""Name"": ""Rambear Magician"", ""Icon"": ""mon_rambear_mage""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57591, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Templeshooter_Q1"", ""Name"": ""Templeshooter"", ""Icon"": ""boss_templeshooter""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57630, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Genmagnus_Q1"", ""Name"": ""Master Genie"", ""Icon"": ""boss_genmagnus""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57631, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_archon_Q3"", ""Name"": ""Archon"", ""Icon"": ""boss_archon""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 450221, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Golem"", ""Name"": ""Golem"", ""Icon"": ""boss_golem""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57284, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_sparnas_Q1"", ""Name"": ""Sparnas"", ""Icon"": ""boss_sparnas""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57285, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_BiteRegina_Q4"", ""Name"": ""Biteregina"", ""Icon"": ""boss_biteregina""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57286, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Strongholder_Q3"", ""Name"": ""Cyclops"", ""Icon"": ""boss_strongholder""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57287, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_honeypin_Q1"", ""Name"": ""Honeypin"", ""Icon"": ""boss_honeypin""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57288, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Chafer_Q3"", ""Name"": ""Chafer"", ""Icon"": ""boss_chafer""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57289, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Manticen_Q1"", ""Name"": ""Manticen"", ""Icon"": ""boss_manticen""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57290, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Sparnashorn_2"", ""Name"": ""Sparnashorn"", ""Icon"": ""boss_sparnashorn""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57292, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_Saltistter_Q1"", ""Name"": ""Saltistter"", ""Icon"": ""boss_saltistter""}}, {""Map"": null, ""Chance"": 10.0, ""Monster"": {""$ID"": 57303, ""Url"": ""monsters"", ""$ID_NAME"": ""boss_lepus_Q1"", ""Name"": ""Lepus"", ""Icon"": ""boss_lepus""}}]","[{""$ID"": 12056, ""Url"": ""recipes"", ""$ID_NAME"": ""R_STF01_135"", ""Name"": ""Recipe - Ring Rod"", ""Icon"": ""icon_item_weapon_misc1""}]",,"{""$ID"": 141135, ""Url"": ""equipment"", ""$ID_NAME"": ""STF01_135"", ""Name"": ""Ring Rod"", ""Icon"": ""icon_item_ring2""}",Recipe - Ring Rod,0,1111,21
12057,R_STF01_136,icon_item_weapon_misc1,"[{""$ID"": 642163, ""Url"": ""collections"", ""$ID_NAME"": ""COLLECT_263"", ""Name"": ""Collection: Vedas Plateau"", ""Icon"": ""icon_item_box""}]",,"[{""Item"": {""$ID"": 12057, ""Url"": ""recipes"", ""$ID_NAME"": ""R_STF01_136"", ""Name"": ""Recipe - Servant Rod"", ""Icon"": ""icon_item_weapon_misc1""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645442, ""Url"": ""items"", ""$ID_NAME"": ""misc_Infroholder"", ""Name"": ""Infro Holder Bones"", ""Icon"": ""icon_item_bone""}, ""Quantity"": 9}, {""Item"": {""$ID"": 645649, ""Url"": ""items"", ""$ID_NAME"": ""misc_saltisdaughter"", ""Name"": ""White Chain"", ""Icon"": ""icon_item_chain""}, ""Quantity"": 1}]","[{""Map"": null, ""Chance"": 1.15, ""Monster"": {""$ID"": 57891, ""Url"": ""monsters"", ""$ID_NAME"": ""Repusbunny_mage_green"", ""Name"": ""Green Lepusbunny Magician"", ""Icon"": ""mon_repusbunny_mage_green""}}]","[{""$ID"": 12057, ""Url"": ""recipes"", ""$ID_NAME"": ""R_STF01_136"", ""Name"": ""Recipe - Servant Rod"", ""Icon"": ""icon_item_weapon_misc1""}]",,"{""$ID"": 141136, ""Url"": ""equipment"", ""$ID_NAME"": ""STF01_136"", ""Name"": ""Servant Rod"", ""Icon"": ""mage_f_staff_servant_a""}",Recipe - Servant Rod,0,1111,21
12063,R_STF02_122,icon_item_weapon_misc3,,,"[{""Item"": {""$ID"": 12063, ""Url"": ""recipes"", ""$ID_NAME"": ""R_STF02_122"", ""Name"": ""Recipe - Escanciu Rod"", ""Icon"": ""icon_item_weapon_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645191, ""Url"": ""items"", ""$ID_NAME"": ""misc_0075"", ""Name"": ""Zolem Core"", ""Icon"": ""icon_item_core_yellow""}, ""Quantity"": 7}]",,"[{""$ID"": 12063, ""Url"": ""recipes"", ""$ID_NAME"": ""R_STF02_122"", ""Name"": ""Recipe - Escanciu Rod"", ""Icon"": ""icon_item_weapon_misc3""}]",,"{""$ID"": 142122, ""Url"": ""equipment"", ""$ID_NAME"": ""STF02_122"", ""Name"": ""Escanciu Rod"", ""Icon"": ""wiz_f_staff_battle_staff""}",Recipe - Escanciu Rod,0,1111,21
12064,R_STF02_123,icon_item_weapon_misc3,,,"[{""Item"": {""$ID"": 12064, ""Url"": ""recipes"", ""$ID_NAME"": ""R_STF02_123"", ""Name"": ""Recipe - Krag Rod"", ""Icon"": ""icon_item_weapon_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645177, ""Url"": ""items"", ""$ID_NAME"": ""misc_0061"", ""Name"": ""Hogma Tusk"", ""Icon"": ""icon_item_tooth_white""}, ""Quantity"": 7}]",,"[{""$ID"": 12064, ""Url"": ""recipes"", ""$ID_NAME"": ""R_STF02_123"", ""Name"": ""Recipe - Krag Rod"", ""Icon"": ""icon_item_weapon_misc3""}]",,"{""$ID"": 142123, ""Url"": ""equipment"", ""$ID_NAME"": ""STF02_123"", ""Name"": ""Krag Rod"", ""Icon"": ""wiz_f_staff_battle_staff""}",Recipe - Krag Rod,0,1111,21
12065,R_STF02_124,icon_item_weapon_misc3,,,"[{""Item"": {""$ID"": 12065, ""Url"": ""recipes"", ""$ID_NAME"": ""R_STF02_124"", ""Name"": ""Recipe - Pilgrim Rod"", ""Icon"": ""icon_item_weapon_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645213, ""Url"": ""items"", ""$ID_NAME"": ""misc_0097"", ""Name"": ""Hook"", ""Icon"": ""icon_item_claw_01""}, ""Quantity"": 28}]",,"[{""$ID"": 12065, ""Url"": ""recipes"", ""$ID_NAME"": ""R_STF02_124"", ""Name"": ""Recipe - Pilgrim Rod"", ""Icon"": ""icon_item_weapon_misc3""}]",,"{""$ID"": 142124, ""Url"": ""equipment"", ""$ID_NAME"": ""STF02_124"", ""Name"": ""Pilgrim Rod"", ""Icon"": ""mage_f_staff_magus_staff""}",Recipe - Pilgrim Rod,0,1111,21
12066,R_STF02_125,icon_item_weapon_misc3,,,"[{""Item"": {""$ID"": 12066, ""Url"": ""recipes"", ""$ID_NAME"": ""R_STF02_125"", ""Name"": ""Recipe - Istora Rod"", ""Icon"": ""icon_item_weapon_misc3""}, ""Quantity"": 1}, {""Item"": {""$ID"": 645481, ""Url"": ""items"", ""$ID_NAME"": ""misc_Hallowventor"", ""Name"": ""Hallowventer Hand Bones"", ""Icon"": ""icon_item_bone""}, ""Quantity"": 20}]",,"[{""$ID"": 12066, ""Url"": ""recipes"", ""$ID_NAME"": ""R_STF02_125"", ""Name"": ""Recipe - Istora Rod"", ""Icon"": ""icon_item_weapon_misc3""}]",,"{""$ID"": 142125, ""Url"": ""equipment"", ""$ID_NAME"": ""STF02_125"", ""Name"": ""Istora Rod"", ""Icon"": ""mage_f_staff_elder_staff""}",Recipe - Istora Rod,0,1111,21
