$ID,$ID_NAME,BonusBoots,BonusGloves,BonusSubWeapon,BonusTopAndBottom,BonusWeapon,Description,Icon,Link_Collections,Link_Cubes,Link_MonsterDrops,Link_RecipeMaterial,Link_RecipeTarget,Link_Skill,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,TypeGem,Weight
643746,Gem_Druid_Carnivory,,"[{""Stat"": ""\u8089\u98df\u690d\u7269\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u8089\u98df\u690d\u7269\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_hallowventor_mage,,,,,,40902,幽靈范托魔法師寶石,100,0.0,0.0,TTTT,11,0,1.0
643747,Gem_Druid_StereaTrofh,"[{""Stat"": ""\u9632\u79a6\u690d\u7269\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u9632\u79a6\u690d\u7269\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,,,,,,,40905,noname,100,0.0,0.0,TTTT,11,0,1.0
643748,Gem_Druid_Transform,,,,"[{""Stat"": ""\u8b8a\u5f62\u8853\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_jukopus_gray,,,,,,40904,灰色幽格普斯寶石,100,0.0,0.0,TTTT,11,0,1.0
643749,Gem_Druid_ShapeShifting,,,,"[{""Stat"": ""\u5f62\u614b\u8b8a\u63db\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,,,,,,,40903,noname,100,0.0,0.0,TTTT,11,0,1.0
643750,Gem_Druid_Telepath,"[{""Stat"": ""\u5fc3\u9748\u63a7\u5236\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u5fc3\u9748\u63a7\u5236\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_socket_mage,,,,,,40901,蘇凱博學者寶石,100,0.0,0.0,TTTT,11,0,1.0
643751,Gem_Sadhu_OutofBody,,,,"[{""Stat"": ""\u9748\u9b42\u51fa\u7ac5\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_flask_mage,,,,,,40501,魔瓶怪博學者寶石,100,0.0,0.0,TTTT,11,0,1.0
643752,Gem_Sadhu_AstralBodyExplosion,,"[{""Stat"": ""\u9748\u9b42\u7206\u70b8\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u9748\u9b42\u7206\u70b8\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_shtayim,,,,,,40504,休塔因寶石,100,0.0,0.0,TTTT,11,0,1.0
643753,Gem_Sadhu_VashitaSiddhi,"[{""Stat"": ""\u8870\u5f31\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u8870\u5f31\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_cronewt_mage,,,,,,40503,克洛紐特博學者寶石,100,0.0,0.0,TTTT,11,0,1.0
643754,Gem_Sadhu_Possession,,"[{""Stat"": ""\u652f\u914d\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u652f\u914d\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_infro_blud,,,,,,40505,因普羅嗜血妖魔寶石,100,0.0,0.0,TTTT,11,0,1.0
643755,Gem_Dievdirbys_CarveVakarine,,,,"[{""Stat"": ""\u74e6\u5361\u9e97\u6d85\u5973\u795e\u50cf\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_chupaluka_pink,,,,,,40401,粉紅喬帕露卡寶石,100,0.0,0.0,TTTT,11,0,1.0
643756,Gem_Dievdirbys_CarveZemina,,,,"[{""Stat"": ""\u6fa4\u7c73\u5a1c\u5973\u795e\u50cf\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_sauga_s,,,,,,40402,薩厄加寶石,100,0.0,0.0,TTTT,11,0,1.0
643757,Gem_Dievdirbys_CarveLaima,,,,"[{""Stat"": ""\u62c9\u4f0a\u746a\u5973\u795e\u50cf\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_maggot,,,,,,40403,地下墓穴瑪冠特寶石,100,0.0,0.0,TTTT,11,0,1.0
643758,Gem_Dievdirbys_Carve,,"[{""Stat"": ""\u96d5\u523b\u653b\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u96d5\u523b\u653b\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_tontus,,,,,,40404,吞吐斯寶石,100,0.0,0.0,TTTT,11,0,1.0
643759,Gem_Dievdirbys_CarveOwl,"[{""Stat"": ""\u96d5\u523b\u8c93\u982d\u9df9\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u96d5\u523b\u8c93\u982d\u9df9\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_karas_mage,,,,,,40405,卡拉斯魔法師寶石,100,0.0,0.0,TTTT,11,0,1.0
643760,Gem_Dievdirbys_CarveAustrasKoks,,"[{""Stat"": ""\u96d5\u523b\u4e16\u754c\u6a39\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u96d5\u523b\u4e16\u754c\u6a39\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_echad_bow,,,,,,40406,阿哈得魔法師寶石,100,0.0,0.0,TTTT,11,0,1.0
643761,Gem_Dievdirbys_CarveAusirine,"[{""Stat"": ""\u5967\u65bd\u8389\u5948\u5973\u795e\u50cf\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u5967\u65bd\u8389\u5948\u5973\u795e\u50cf\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_nightmaiden_mage,,,,,,40407,夜晚的侍女寶石,100,0.0,0.0,TTTT,11,0,1.0
643762,Gem_Oracle_ArcaneEnergy,,"[{""Stat"": ""\u79d8\u6cd5\u80fd\u91cf\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u79d8\u6cd5\u80fd\u91cf\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_hallowventor_bow,,,,,,41002,幽靈范托詛咒術師寶石,100,0.0,0.0,TTTT,11,0,1.0
643763,Gem_Oracle_Change,"[{""Stat"": ""\u8f49\u63db\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u8f49\u63db\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,,,,,,,41003,noname,100,0.0,0.0,TTTT,11,0,1.0
643764,Gem_Oracle_CounterSpell,,,,"[{""Stat"": ""\u53cd\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_pyran,,,,,,41005,被汙染的法蘭寶石,100,0.0,0.0,TTTT,11,0,1.0
643765,Gem_Oracle_Forecast,"[{""Stat"": ""\u9810\u77e5\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u9810\u77e5\u6280\u80fd\u7b49\u7d1a +1""}]",,,,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,,,,,,,41006,noname,100,0.0,0.0,TTTT,11,0,1.0
643766,Gem_Oracle_Prophecy,,,,"[{""Stat"": ""\u9810\u8a00\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,,,,,,,41009,noname,100,0.0,0.0,TTTT,11,0,1.0
643767,Gem_Monk_IronSkin,,,,"[{""Stat"": ""\u9435\u5e03\u886b\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_mushroom_boy_green,,,,,,40701,綠色蘑菇精寶石,100,0.0,0.0,TTTT,11,0,1.0
643768,Gem_Monk_DoublePunch,,"[{""Stat"": ""\u96d9\u9396\u529f\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u96d9\u9396\u529f\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_velwriggler,,,,,,40702,藍色貝里克洛寶石,100,0.0,0.0,TTTT,11,0,1.0
643769,Gem_Monk_PalmStrike,"[{""Stat"": ""\u9435\u7802\u638c\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u9435\u7802\u638c\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_siaulago,,,,,,40703,夏爾蘭劍士寶石,100,0.0,0.0,TTTT,11,0,1.0
643770,Gem_Monk_HandKnife,,"[{""Stat"": ""\u89c0\u97f3\u638c\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u89c0\u97f3\u638c\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_lantern_mushroom,,,,,,40704,橘色燈籠蘑菇精寶石,100,0.0,0.0,TTTT,11,0,1.0
643771,Gem_Monk_EnergyBlast,"[{""Stat"": ""\u6c23\u529f\u6ce2\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u6c23\u529f\u6ce2\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_goblin2_sword,,,,,,40706,哥布林劍士寶石,100,0.0,0.0,TTTT,11,0,1.0
643772,Gem_Monk_1InchPunch,,"[{""Stat"": ""\u5bf8\u52c1\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u5bf8\u52c1\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,,,,,,,40705,noname,100,0.0,0.0,TTTT,11,0,1.0
643773,Gem_Monk_God_Finger_Flicking,"[{""Stat"": ""\u5f48\u6307\u795e\u529f\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u5f48\u6307\u795e\u529f\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,,,,,,,40707,noname,100,0.0,0.0,TTTT,11,0,1.0
643774,Gem_Monk_Golden_Bell_Shield,,,,"[{""Stat"": ""\u91d1\u9418\u7f69\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_hepatica_purple,,,,,,40708,暗黑地錢苔寶石,100,0.0,0.0,TTTT,11,0,1.0
643775,Gem_Pardoner_Simony,"[{""Stat"": ""\u8056\u8077\u8cb7\u8ce3\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u8056\u8077\u8cb7\u8ce3\u6280\u80fd\u7b49\u7d1a +1""}]",,,,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_rabbee,,,,,,40801,雷比寶石,100,0.0,0.0,TTTT,11,0,1.0
643776,Gem_Pardoner_Indulgentia,,,,"[{""Stat"": ""\u5bec\u6055\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_elma,,,,,,40802,艾爾瑪寶石,100,0.0,0.0,TTTT,11,0,1.0
643777,Gem_Pardoner_DiscernEvil,,"[{""Stat"": ""\u8fa8\u5225\u90aa\u60e1\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u8fa8\u5225\u90aa\u60e1\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_honeybean,,,,,,40803,哈尼賓寶石,100,0.0,0.0,TTTT,11,0,1.0
643778,Gem_Pardoner_IncreaseMagicDEF,,,,"[{""Stat"": ""\u9b54\u9632\u589e\u52a0\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_wendigo_magician,,,,,,40808,溫迪戈咒術師寶石,100,0.0,0.0,TTTT,11,0,1.0
643779,Gem_Pardoner_Oblation,"[{""Stat"": ""\u5949\u737b\u6280\u80fd\u7b49\u7d1a +1""}]","[{""Stat"": ""\u5949\u737b\u6280\u80fd\u7b49\u7d1a +1""}]",,,,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,,,,,,,40804,noname,100,0.0,0.0,TTTT,11,0,1.0
643780,Gem_Paladin_Smite,,"[{""Stat"": ""\u91cd\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u91cd\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_tontulia,,,,,,40601,吞吐利亞寶石,100,0.0,0.0,TTTT,11,0,1.0
643781,Gem_Paladin_Restoration,,,,"[{""Stat"": ""\u6062\u5fa9\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_zignuts,,,,,,40602,阿修隆寶石,100,0.0,0.0,TTTT,11,0,1.0
643782,Gem_Paladin_ResistElements,,,,"[{""Stat"": ""\u5143\u7d20\u6297\u6027\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_lizardman,,,,,,40603,蜥蜴人寶石,100,0.0,0.0,TTTT,11,0,1.0
643783,Gem_Paladin_TurnUndead,"[{""Stat"": ""\u9a45\u8d95\u60e1\u9748\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u9a45\u8d95\u60e1\u9748\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_tower_of_fire_puppet,,,,,,40604,咒術人偶寶石,100,0.0,0.0,TTTT,11,0,1.0
643784,Gem_Paladin_Conversion,,"[{""Stat"": ""\u5e87\u8b77\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u5e87\u8b77\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_long-arm,,,,,,40605,收監的長臂樹怪寶石,100,0.0,0.0,TTTT,11,0,1.0
643785,Gem_Paladin_Barrier,,,,"[{""Stat"": ""\u969c\u58c1\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,,,,,,,40606,noname,100,0.0,0.0,TTTT,11,0,1.0
643786,Gem_Paladin_Conviction,"[{""Stat"": ""\u5b9a\u7f6a\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u5b9a\u7f6a\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,,,,,,,40607,noname,100,0.0,0.0,TTTT,11,0,1.0
643816,gem_candy_1,,,,,,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,,,,,,,,新增寶石15,100,0.0,0.0,TTTT,11,1,1.0
643817,gem_White_1,"[{""Stat"": 67, ""Value"": 4}, {""Stat"": 2, ""Value"": -1}, {""Stat"": 67, ""Value"": 6}, {""Stat"": 2, ""Value"": -2}, {""Stat"": 67, ""Value"": 10}, {""Stat"": 2, ""Value"": -3}, {""Stat"": 67, ""Value"": 14}, {""Stat"": 2, ""Value"": -4}, {""Stat"": 67, ""Value"": 19}, {""Stat"": 2, ""Value"": -5}, {""Stat"": 67, ""Value"": 24}, {""Stat"": 2, ""Value"": -6}, {""Stat"": 67, ""Value"": 30}, {""Stat"": 2, ""Value"": -7}, {""Stat"": 67, ""Value"": 36}, {""Stat"": 2, ""Value"": -8}, {""Stat"": 67, ""Value"": 43}, {""Stat"": 2, ""Value"": -9}, {""Stat"": 67, ""Value"": 50}, {""Stat"": 2, ""Value"": -10}]","[{""Stat"": 67, ""Value"": 4}, {""Stat"": 4, ""Value"": -1}, {""Stat"": 67, ""Value"": 6}, {""Stat"": 4, ""Value"": -2}, {""Stat"": 67, ""Value"": 10}, {""Stat"": 4, ""Value"": -3}, {""Stat"": 67, ""Value"": 14}, {""Stat"": 4, ""Value"": -4}, {""Stat"": 67, ""Value"": 19}, {""Stat"": 4, ""Value"": -5}, {""Stat"": 67, ""Value"": 24}, {""Stat"": 4, ""Value"": -6}, {""Stat"": 67, ""Value"": 30}, {""Stat"": 4, ""Value"": -7}, {""Stat"": 67, ""Value"": 36}, {""Stat"": 4, ""Value"": -8}, {""Stat"": 67, ""Value"": 43}, {""Stat"": 4, ""Value"": -9}, {""Stat"": 67, ""Value"": 50}, {""Stat"": 4, ""Value"": -10}]","[{""Stat"": 67, ""Value"": 4}, {""Stat"": 1, ""Value"": -1}, {""Stat"": 67, ""Value"": 6}, {""Stat"": 1, ""Value"": -2}, {""Stat"": 67, ""Value"": 10}, {""Stat"": 1, ""Value"": -3}, {""Stat"": 67, ""Value"": 14}, {""Stat"": 1, ""Value"": -4}, {""Stat"": 67, ""Value"": 19}, {""Stat"": 1, ""Value"": -5}, {""Stat"": 67, ""Value"": 24}, {""Stat"": 1, ""Value"": -6}, {""Stat"": 67, ""Value"": 30}, {""Stat"": 1, ""Value"": -7}, {""Stat"": 67, ""Value"": 36}, {""Stat"": 1, ""Value"": -8}, {""Stat"": 67, ""Value"": 43}, {""Stat"": 1, ""Value"": -9}, {""Stat"": 67, ""Value"": 50}, {""Stat"": 1, ""Value"": -10}]","[{""Stat"": 67, ""Value"": 4}, {""Stat"": 0, ""Value"": -1}, {""Stat"": 67, ""Value"": 6}, {""Stat"": 0, ""Value"": -2}, {""Stat"": 67, ""Value"": 10}, {""Stat"": 0, ""Value"": -3}, {""Stat"": 67, ""Value"": 14}, {""Stat"": 0, ""Value"": -4}, {""Stat"": 67, ""Value"": 19}, {""Stat"": 0, ""Value"": -5}, {""Stat"": 67, ""Value"": 24}, {""Stat"": 0, ""Value"": -6}, {""Stat"": 67, ""Value"": 30}, {""Stat"": 0, ""Value"": -7}, {""Stat"": 67, ""Value"": 36}, {""Stat"": 0, ""Value"": -8}, {""Stat"": 67, ""Value"": 43}, {""Stat"": 0, ""Value"": -9}, {""Stat"": 67, ""Value"": 50}, {""Stat"": 0, ""Value"": -10}]","[{""Stat"": 67, ""Value"": 4}, {""Stat"": 3, ""Value"": -1}, {""Stat"": 67, ""Value"": 6}, {""Stat"": 3, ""Value"": -2}, {""Stat"": 67, ""Value"": 10}, {""Stat"": 3, ""Value"": -3}, {""Stat"": 67, ""Value"": 14}, {""Stat"": 3, ""Value"": -4}, {""Stat"": 67, ""Value"": 19}, {""Stat"": 3, ""Value"": -5}, {""Stat"": 67, ""Value"": 24}, {""Stat"": 3, ""Value"": -6}, {""Stat"": 67, ""Value"": 30}, {""Stat"": 3, ""Value"": -7}, {""Stat"": 67, ""Value"": 36}, {""Stat"": 3, ""Value"": -8}, {""Stat"": 67, ""Value"": 43}, {""Stat"": 3, ""Value"": -9}, {""Stat"": 67, ""Value"": 50}, {""Stat"": 3, ""Value"": -10}]",在地下城發現到的寶石，裝備在鑲嵌槽可以強化裝備，補充魔力之後，可以發揮出更強大的力量，點擊滑鼠右鍵，可以選擇想要的裝備並配戴。,item_icon_twentyside150,,,,,,,白色寶石,100,0.0,0.0,TTTT,11,1,1.0
643818,Gem_Peltasta_Langort,,"[{""Stat"": ""\u9577\u523a\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u9577\u523a\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_corpse_flower_green,,,,,,10109,綠色屍體花寶石,100,0.0,0.0,TTTT,11,0,1.0
643819,Gem_Squire_DeadlyCombo,,,,,,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_spion_blue,,,,,,10708,藍色地鼠獸寶石,100,0.0,0.0,TTTT,11,0,1.0
643820,Gem_Corsair_PistolShot,"[{""Stat"": ""\u8fc5\u6377\u69cd\u6bba\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u8fc5\u6377\u69cd\u6bba\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_hohen_mage_red,,,,,,10809,赤紅霍亨博學者寶石,100,0.0,0.0,TTTT,11,0,1.0
643821,Gem_Doppelsoeldner_Zornhau,,"[{""Stat"": ""\u6703\u5fc3\u4e00\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u6703\u5fc3\u4e00\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_harugal_brown,,,,,,11006,棕色哈路卡爾寶石,100,0.0,0.0,TTTT,11,0,1.0
643822,Gem_Doppelsoeldner_Redel,,,,"[{""Stat"": ""\u8ff4\u65cb\u65ac\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_colimen_brown,,,,,,11007,棕色柯里曼寶石,100,0.0,0.0,TTTT,11,0,1.0
643823,Gem_Doppelsoeldner_Zucken,"[{""Stat"": ""\u5074\u908a\u63ee\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",,,,"[{""Stat"": ""\u5074\u908a\u63ee\u64ca\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_fisherman_blue,,,,,,11008,藍色漁人怪寶石,100,0.0,0.0,TTTT,11,0,1.0
643824,Gem_Doppelsoeldner_Zwerchhau,,"[{""Stat"": ""\u65cb\u65ac\u6280\u80fd\u7b49\u7d1a +1""}]",,,"[{""Stat"": ""\u65cb\u65ac\u6280\u80fd\u7b49\u7d1a +1""}]",從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_dumaro_yellow,,,,,,11009,黃色杜瑪洛寶石,100,0.0,0.0,TTTT,11,0,1.0
643825,Gem_Doppelsoeldner_Sturzhau,,,,"[{""Stat"": ""\u6028\u6376\u65ac\u6280\u80fd\u7b49\u7d1a +1""}]",,從怪物身上發現到的寶石，安裝在鑲嵌槽上可以進行強化，效果不會重覆套用。點擊滑鼠右鍵後，選擇想要的裝備安裝。,gem_mon_gravegolem_blue,,,,,,11010,藍色墓地青苔泥人寶石,100,0.0,0.0,TTTT,11,0,1.0
